ip, timestamp
192.168.0.1,01:15:42,01:15:51,01:16:13,01:16:43,01:16:51,01:17:13,01:17:43,01:17:51,01:18:13,01:18:43,01:18:51,01:19:13,01:19:43,01:19:51,01:20:13,01:20:43,01:20:51,01:21:13,01:21:43,01:21:51,01:22:14,01:22:44,01:22:51,01:23:14,01:23:44,01:23:51,01:24:14,01:24:44,01:24:51,01:25:14,01:25:44,01:25:51,01:26:14,01:26:44,01:26:51,01:27:14,01:27:44,01:27:51,01:28:14,01:28:44,01:28:51,01:29:14,01:29:44,01:29:51,01:30:14,01:30:44,01:30:51,01:31:14,01:31:44,01:31:51,01:32:14,01:32:44,01:32:51,01:33:14,01:33:44,01:33:51,01:34:15,01:34:45,01:34:51,01:35:15,01:35:45,01:35:51,01:36:15,01:36:45,01:36:51,01:37:15,01:37:45,01:37:51,01:38:15,01:38:45,01:38:51,01:39:15,01:39:45,01:39:51,01:40:16,01:40:46,01:40:51,01:41:16,01:41:46,01:41:51,01:42:16,01:42:46,01:42:51,01:43:16,01:43:46,01:43:51,01:44:16,01:44:46,01:44:51,
192.168.0.2,01:15:21,01:15:23,01:15:24,01:15:25,01:15:26,01:15:27,01:15:28,01:15:29,01:15:30,01:15:31,01:15:33,01:15:34,01:15:35,01:15:36,01:15:37,01:15:38,01:15:39,01:15:40,01:15:41,01:15:42,01:15:43,01:15:45,01:15:47,01:15:49,01:15:50,01:15:51,01:15:52,01:15:54,01:15:55,01:15:57,01:15:58,01:15:59,01:16:01,01:16:02,01:16:03,01:16:04,01:16:05,01:16:06,01:16:09,01:16:10,01:16:11,01:16:12,01:16:13,01:16:14,01:16:15,01:16:16,01:16:17,01:16:18,01:16:19,01:16:20,01:16:21,01:16:22,01:16:23,01:16:24,01:16:25,01:16:26,01:16:27,01:16:28,01:16:29,01:16:30,01:16:32,01:16:33,01:16:34,01:16:35,01:16:36,01:16:37,01:16:38,01:16:40,01:16:41,01:16:42,01:16:43,01:16:44,01:16:45,01:16:47,01:16:48,01:16:49,01:16:50,01:16:51,01:16:52,01:16:53,01:16:54,01:16:55,01:16:56,01:16:57,01:16:58,01:16:59,01:17:01,01:17:02,01:17:04,01:17:05,01:17:06,01:17:07,01:17:09,01:17:10,01:17:11,01:17:12,01:17:13,01:17:14,01:17:15,01:17:16,01:17:17,01:17:18,01:17:19,01:17:20,01:17:21,01:17:22,01:17:23,01:17:24,01:17:25,01:17:26,01:17:27,01:17:28,01:17:29,01:17:30,01:17:31,01:17:32,01:17:33,01:17:34,01:17:35,01:17:36,01:17:38,01:17:39,01:17:40,01:17:41,01:17:43,01:17:44,01:17:45,01:17:46,01:17:47,01:17:48,01:17:49,01:17:50,01:17:52,01:17:53,01:17:54,01:17:56,01:17:57,01:17:58,01:18:00,01:18:01,01:18:02,01:18:04,01:18:05,01:18:07,01:18:09,01:18:10,01:18:11,01:18:12,01:18:13,01:18:14,01:18:15,01:18:16,01:18:17,01:18:18,01:18:19,01:18:20,01:18:21,01:18:22,01:18:24,01:18:25,01:18:27,01:18:28,01:18:29,01:18:30,01:18:31,01:18:32,01:18:33,01:18:34,01:18:35,01:18:36,01:18:37,01:18:38,01:18:39,01:18:40,01:18:41,01:18:42,01:18:43,01:18:45,01:18:46,01:18:47,01:18:48,01:18:50,01:18:51,01:18:52,01:18:53,01:18:54,01:18:55,01:18:56,01:18:57,01:18:58,01:18:59,01:19:00,01:19:02,01:19:03,01:19:04,01:19:06,01:19:07,01:19:08,01:19:09,01:19:10,01:19:11,01:19:12,01:19:13,01:19:14,01:19:15,01:19:16,01:19:17,01:19:18,01:19:19,01:19:20,01:19:21,01:19:23,01:19:24,01:19:25,01:19:26,01:19:27,01:19:28,01:19:29,01:19:30,01:19:31,01:19:33,01:19:34,01:19:35,01:19:36,01:19:37,01:19:38,01:19:39,01:19:40,01:19:41,01:19:42,01:19:43,01:19:44,01:19:45,01:19:47,01:19:48,01:19:49,01:19:50,01:19:51,01:19:52,01:19:53,01:19:54,01:19:55,01:19:56,01:19:57,01:19:58,01:19:59,01:20:01,01:20:02,01:20:03,01:20:05,01:20:06,01:20:08,01:20:10,01:20:11,01:20:12,01:20:13,01:20:14,01:20:15,01:20:16,01:20:17,01:20:18,01:20:19,01:20:20,01:20:22,01:20:23,01:20:24,01:20:26,01:20:27,01:20:28,01:20:29,01:20:30,01:20:31,01:20:32,01:20:33,01:20:34,01:20:35,01:20:36,01:20:37,01:20:38,01:20:39,01:20:40,01:20:41,01:20:42,01:20:43,01:20:44,01:20:45,01:20:47,01:20:48,01:20:49,01:20:50,01:20:51,01:20:52,01:20:53,01:20:54,01:20:55,01:20:56,01:20:57,01:20:58,01:20:59,01:21:01,01:21:02,01:21:04,01:21:05,01:21:07,01:21:08,01:21:10,01:21:11,01:21:12,01:21:13,01:21:14,01:21:15,01:21:16,01:21:17,01:21:18,01:21:19,01:21:21,01:21:22,01:21:23,01:21:24,01:21:26,01:21:28,01:21:29,01:21:30,01:21:31,01:21:32,01:21:33,01:21:34,01:21:35,01:21:36,01:21:37,01:21:38,01:21:39,01:21:40,01:21:41,01:21:43,01:21:44,01:21:46,01:21:47,01:21:48,01:21:49,01:21:50,01:21:51,01:21:52,01:21:53,01:21:54,01:21:56,01:21:57,01:21:58,01:21:59,01:22:00,01:22:01,01:22:02,01:22:03,01:22:04,01:22:05,01:22:07,01:22:08,01:22:09,01:22:10,01:22:11,01:22:12,01:22:13,01:22:14,01:22:15,01:22:16,01:22:17,01:22:18,01:22:19,01:22:20,01:22:21,01:22:22,01:22:23,01:22:24,01:22:25,01:22:26,01:22:27,01:22:28,01:22:29,01:22:30,01:22:31,01:22:32,01:22:33,01:22:34,01:22:35,01:22:36,01:22:37,01:22:38,01:22:39,01:22:40,01:22:41,01:22:42,01:22:43,01:22:44,01:22:45,01:22:46,01:22:47,01:22:48,01:22:49,01:22:50,01:22:51,01:22:52,01:22:53,01:22:54,01:22:55,01:22:56,01:22:57,01:22:58,01:22:59,01:23:00,01:23:01,01:23:02,01:23:03,01:23:04,01:23:05,01:23:06,01:23:07,01:23:08,01:23:09,01:23:10,01:23:11,01:23:12,01:23:13,01:23:14,01:23:15,01:23:16,01:23:17,01:23:18,01:23:19,01:23:20,01:23:21,01:23:22,01:23:23,01:23:24,01:23:25,01:23:26,01:23:27,01:23:28,01:23:29,01:23:30,01:23:31,01:23:32,01:23:33,01:23:34,01:23:35,01:23:36,01:23:37,01:23:38,01:23:39,01:23:40,01:23:41,01:23:42,01:23:43,01:23:44,01:23:45,01:23:46,01:23:47,01:23:48,01:23:49,01:23:50,01:23:51,01:23:52,01:23:53,01:23:54,01:23:55,01:23:56,01:23:57,01:23:58,01:23:59,01:24:00,01:24:01,01:24:02,01:24:03,01:24:04,01:24:05,01:24:06,01:24:07,01:24:08,01:24:09,01:24:10,01:24:11,01:24:12,01:24:13,01:24:14,01:24:15,01:24:16,01:24:17,01:24:18,01:24:19,01:24:20,01:24:21,01:24:22,01:24:23,01:24:24,01:24:25,01:24:27,01:24:28,01:24:29,01:24:30,01:24:31,01:24:32,01:24:33,01:24:34,01:24:35,01:24:36,01:24:37,01:24:38,01:24:40,01:24:41,01:24:42,01:24:43,01:24:44,01:24:45,01:24:46,01:24:47,01:24:48,01:24:49,01:24:50,01:24:51,01:24:52,01:24:53,01:24:54,01:24:55,01:24:56,01:24:57,01:24:58,01:24:59,01:25:00,01:25:01,01:25:02,01:25:03,01:25:04,01:25:05,01:25:06,01:25:07,01:25:08,01:25:09,01:25:10,01:25:11,01:25:12,01:25:13,01:25:14,01:25:15,01:25:16,01:25:17,01:25:18,01:25:19,01:25:20,01:25:21,01:25:22,01:25:23,01:25:24,01:25:25,01:25:26,01:25:27,01:25:28,01:25:29,01:25:30,01:25:31,01:25:32,01:25:33,01:25:34,01:25:35,01:25:36,01:25:37,01:25:38,01:25:39,01:25:40,01:25:41,01:25:42,01:25:43,01:25:44,01:25:45,01:25:46,01:25:47,01:25:48,01:25:49,01:25:50,01:25:51,01:25:52,01:25:53,01:25:54,01:25:55,01:25:56,01:25:57,01:25:58,01:25:59,01:26:00,01:26:01,01:26:02,01:26:03,01:26:04,01:26:05,01:26:06,01:26:07,01:26:08,01:26:09,01:26:10,01:26:11,01:26:12,01:26:13,01:26:14,01:26:15,01:26:16,01:26:17,01:26:18,01:26:19,01:26:20,01:26:21,01:26:22,01:26:23,01:26:24,01:26:25,01:26:26,01:26:27,01:26:28,01:26:29,01:26:30,01:26:31,01:26:32,01:26:33,01:26:34,01:26:35,01:26:36,01:26:37,01:26:38,01:26:39,01:26:40,01:26:41,01:26:42,01:26:43,01:26:44,01:26:45,01:26:46,01:26:47,01:26:48,01:26:49,01:26:50,01:26:51,01:26:52,01:26:53,01:26:54,01:26:55,01:26:56,01:26:57,01:26:58,01:26:59,01:27:00,01:27:01,01:27:02,01:27:03,01:27:04,01:27:05,01:27:06,01:27:07,01:27:08,01:27:09,01:27:10,01:27:11,01:27:12,01:27:13,01:27:14,01:27:15,01:27:16,01:27:17,01:27:18,01:27:19,01:27:20,01:27:21,01:27:22,01:27:23,01:27:24,01:27:25,01:27:26,01:27:27,01:27:28,01:27:29,01:27:30,01:27:31,01:27:32,01:27:33,01:27:34,01:27:35,01:27:36,01:27:37,01:27:38,01:27:40,01:27:41,01:27:42,01:27:43,01:27:44,01:27:45,01:27:46,01:27:47,01:27:48,01:27:49,01:27:50,01:27:51,01:27:52,01:27:53,01:27:54,01:27:55,01:27:56,01:27:57,01:27:58,01:27:59,01:28:00,01:28:01,01:28:02,01:28:03,01:28:04,01:28:06,01:28:07,01:28:08,01:28:09,01:28:10,01:28:11,01:28:12,01:28:13,01:28:14,01:28:15,01:28:16,01:28:18,01:28:19,01:28:20,01:28:21,01:28:22,01:28:23,01:28:24,01:28:25,01:28:26,01:28:27,01:28:28,01:28:29,01:28:30,01:28:31,01:28:32,01:28:33,01:28:34,01:28:35,01:28:36,01:28:37,01:28:38,01:28:39,01:28:40,01:28:41,01:28:42,01:28:43,01:28:44,01:28:45,01:28:46,01:28:47,01:28:48,01:28:49,01:28:50,01:28:51,01:28:52,01:28:53,01:28:54,01:28:55,01:28:56,01:28:57,01:28:58,01:28:59,01:29:00,01:29:01,01:29:02,01:29:03,01:29:04,01:29:05,01:29:06,01:29:07,01:29:08,01:29:09,01:29:10,01:29:11,01:29:12,01:29:13,01:29:14,01:29:15,01:29:16,01:29:17,01:29:18,01:29:19,01:29:20,01:29:21,01:29:22,01:29:24,01:29:25,01:29:26,01:29:27,01:29:28,01:29:29,01:29:30,01:29:31,01:29:32,01:29:33,01:29:34,01:29:35,01:29:36,01:29:37,01:29:38,01:29:39,01:29:40,01:29:41,01:29:42,01:29:43,01:29:44,01:29:45,01:29:46,01:29:47,01:29:48,01:29:49,01:29:50,01:29:51,01:29:52,01:29:53,01:29:54,01:29:55,01:29:56,01:29:57,01:29:58,01:29:59,01:30:00,01:30:01,01:30:02,01:30:03,01:30:04,01:30:05,01:30:06,01:30:07,01:30:08,01:30:09,01:30:10,01:30:11,01:30:12,01:30:13,01:30:14,01:30:15,01:30:16,01:30:17,01:30:18,01:30:19,01:30:20,01:30:21,01:30:22,01:30:23,01:30:24,01:30:25,01:30:26,01:30:27,01:30:28,01:30:29,01:30:30,01:30:31,01:30:32,01:30:33,01:30:34,01:30:35,01:30:37,01:30:38,01:30:39,01:30:40,01:30:41,01:30:42,01:30:43,01:30:44,01:30:45,01:30:46,01:30:47,01:30:48,01:30:49,01:30:50,01:30:51,01:30:52,01:30:53,01:30:54,01:30:55,01:30:56,01:30:57,01:30:58,01:31:00,01:31:01,01:31:02,01:31:03,01:31:04,01:31:05,01:31:06,01:31:07,01:31:08,01:31:09,01:31:10,01:31:11,01:31:12,01:31:13,01:31:14,01:31:15,01:31:16,01:31:17,01:31:18,01:31:19,01:31:20,01:31:21,01:31:22,01:31:23,01:31:24,01:31:25,01:31:26,01:31:27,01:31:28,01:31:29,01:31:30,01:31:31,01:31:32,01:31:33,01:31:34,01:31:35,01:31:36,01:31:37,01:31:38,01:31:39,01:31:40,01:31:42,01:31:43,01:31:44,01:31:45,01:31:46,01:31:47,01:31:48,01:31:49,01:31:50,01:31:51,01:31:53,01:31:54,01:31:55,01:31:57,01:31:58,01:31:59,01:32:01,01:32:02,01:32:03,01:32:05,01:32:06,01:32:07,01:32:09,01:32:10,01:32:11,01:32:12,01:32:13,01:32:14,01:32:15,01:32:17,01:32:18,01:32:19,01:32:21,01:32:22,01:32:23,01:32:24,01:32:25,01:32:26,01:32:27,01:32:28,01:32:29,01:32:30,01:32:31,01:32:32,01:32:33,01:32:34,01:32:35,01:32:36,01:32:37,01:32:38,01:32:39,01:32:40,01:32:41,01:32:42,01:32:43,01:32:44,01:32:45,01:32:46,01:32:48,01:32:49,01:32:51,01:32:52,01:32:53,01:32:55,01:32:56,01:32:57,01:32:58,01:33:00,01:33:01,01:33:03,01:33:04,01:33:05,01:33:06,01:33:07,01:33:08,01:33:09,01:33:10,01:33:11,01:33:12,01:33:13,01:33:14,01:33:15,01:33:16,01:33:17,01:33:18,01:33:20,01:33:21,01:33:23,01:33:24,01:33:25,01:33:26,01:33:27,01:33:28,01:33:30,01:33:31,01:33:32,01:33:33,01:33:34,01:33:35,01:33:37,01:33:38,01:33:39,01:33:41,01:33:42,01:33:43,01:33:45,01:33:46,01:33:47,01:33:48,01:33:49,01:33:50,01:33:51,01:33:52,01:33:53,01:33:54,01:33:55,01:33:56,01:33:58,01:33:59,01:34:00,01:34:01,01:34:02,01:34:03,01:34:04,01:34:05,01:34:06,01:34:07,01:34:08,01:34:09,01:34:10,01:34:12,01:34:13,01:34:14,01:34:15,01:34:16,01:34:17,01:34:18,01:34:20,01:34:21,01:34:22,01:34:24,01:34:25,01:34:26,01:34:28,01:34:29,01:34:30,01:34:32,01:34:33,01:34:34,01:34:36,01:34:37,01:34:38,01:34:40,01:34:41,01:34:42,01:34:43,01:34:44,01:34:45,01:34:46,01:34:47,01:34:48,01:34:49,01:34:50,01:34:51,01:34:52,01:34:53,01:34:54,01:34:55,01:34:57,01:34:58,01:34:59,01:35:00,01:35:01,01:35:02,01:35:03,01:35:04,01:35:05,01:35:07,01:35:08,01:35:09,01:35:11,01:35:12,01:35:13,01:35:14,01:35:15,01:35:16,01:35:17,01:35:19,01:35:20,01:35:21,01:35:23,01:35:24,01:35:25,01:35:26,01:35:27,01:35:28,01:35:29,01:35:30,01:35:31,01:35:32,01:35:33,01:35:34,01:35:35,01:35:36,01:35:37,01:35:38,01:35:39,01:35:40,01:35:41,01:35:42,01:35:43,01:35:44,01:35:45,01:35:46,01:35:47,01:35:48,01:35:49,01:35:50,01:35:51,01:35:52,01:35:53,01:35:54,01:35:55,01:35:57,01:35:58,01:36:00,01:36:01,01:36:02,01:36:03,01:36:04,01:36:05,01:36:06,01:36:07,01:36:08,01:36:09,01:36:10,01:36:11,01:36:12,01:36:13,01:36:14,01:36:15,01:36:17,01:36:18,01:36:19,01:36:20,01:36:22,01:36:24,01:36:25,01:36:26,01:36:27,01:36:28,01:36:30,01:36:31,01:36:32,01:36:33,01:36:34,01:36:35,01:36:36,01:36:37,01:36:38,01:36:39,01:36:40,01:36:41,01:36:42,01:36:43,01:36:44,01:36:45,01:36:47,01:36:48,01:36:49,01:36:50,01:36:52,01:36:53,01:36:54,01:36:55,01:36:56,01:36:57,01:36:58,01:36:59,01:37:00,01:37:01,01:37:02,01:37:03,01:37:04,01:37:05,01:37:06,01:37:07,01:37:08,01:37:09,01:37:10,01:37:11,01:37:12,01:37:13,01:37:14,01:37:15,01:37:16,01:37:17,01:37:18,01:37:19,01:37:20,01:37:21,01:37:22,01:37:24,01:37:25,01:37:26,01:37:27,01:37:29,01:37:30,01:37:31,01:37:32,01:37:33,01:37:34,01:37:35,01:37:36,01:37:37,01:37:38,01:37:39,01:37:40,01:37:41,01:37:42,01:37:43,01:37:44,01:37:45,01:37:46,01:37:47,01:37:48,01:37:49,01:37:50,01:37:51,01:37:52,01:37:53,01:37:54,01:37:55,01:37:56,01:37:57,01:37:58,01:37:59,01:38:00,01:38:01,01:38:02,01:38:03,01:38:04,01:38:05,01:38:07,01:38:08,01:38:09,01:38:10,01:38:11,01:38:12,01:38:13,01:38:14,01:38:15,01:38:16,01:38:17,01:38:18,01:38:19,01:38:20,01:38:21,01:38:22,01:38:23,01:38:24,01:38:25,01:38:26,01:38:27,01:38:28,01:38:29,01:38:30,01:38:31,01:38:32,01:38:33,01:38:34,01:38:35,01:38:36,01:38:37,01:38:38,01:38:39,01:38:40,01:38:41,01:38:42,01:38:43,01:38:44,01:38:45,01:38:46,01:38:47,01:38:48,01:38:49,01:38:50,01:38:51,01:38:52,01:38:53,01:38:54,01:38:55,01:38:56,01:38:57,01:38:58,01:38:59,01:39:00,01:39:01,01:39:02,01:39:03,01:39:04,01:39:05,01:39:06,01:39:07,01:39:08,01:39:09,01:39:10,01:39:11,01:39:12,01:39:13,01:39:14,01:39:15,01:39:16,01:39:17,01:39:18,01:39:19,01:39:20,01:39:21,01:39:22,01:39:23,01:39:24,01:39:25,01:39:26,01:39:27,01:39:28,01:39:29,01:39:30,01:39:31,01:39:32,01:39:33,01:39:34,01:39:35,01:39:36,01:39:37,01:39:38,01:39:39,01:39:40,01:39:41,01:39:42,01:39:43,01:39:44,01:39:45,01:39:46,01:39:47,01:39:48,01:39:49,01:39:50,01:39:51,01:39:52,01:39:53,01:39:54,01:39:55,01:39:56,01:39:57,01:39:58,01:39:59,01:40:00,01:40:01,01:40:02,01:40:03,01:40:04,01:40:05,01:40:06,01:40:07,01:40:08,01:40:09,01:40:10,01:40:11,01:40:12,01:40:13,01:40:14,01:40:15,01:40:16,01:40:17,01:40:18,01:40:19,01:40:20,01:40:21,01:40:22,01:40:23,01:40:24,01:40:25,01:40:26,01:40:27,01:40:28,01:40:29,01:40:30,01:40:31,01:40:32,01:40:33,01:40:34,01:40:35,01:40:36,01:40:37,01:40:38,01:40:39,01:40:40,01:40:41,01:40:42,01:40:43,01:40:44,01:40:45,01:40:46,01:40:47,01:40:48,01:40:49,01:40:50,01:40:51,01:40:52,01:40:53,01:40:54,01:40:55,01:40:56,01:40:57,01:40:58,01:40:59,01:41:00,01:41:01,01:41:02,01:41:03,01:41:04,01:41:05,01:41:06,01:41:07,01:41:08,01:41:09,01:41:10,01:41:11,01:41:12,01:41:13,01:41:14,01:41:15,01:41:16,01:41:17,01:41:18,01:41:19,01:41:20,01:41:21,01:41:22,01:41:23,01:41:24,01:41:25,01:41:26,01:41:27,01:41:28,01:41:29,01:41:30,01:41:31,01:41:32,01:41:33,01:41:34,01:41:35,01:41:36,01:41:37,01:41:38,01:41:39,01:41:40,01:41:41,01:41:42,01:41:43,01:41:44,01:41:45,01:41:46,01:41:47,01:41:48,01:41:49,01:41:50,01:41:51,01:41:52,01:41:53,01:41:54,01:41:55,01:41:56,01:41:57,01:41:58,01:41:59,01:42:00,01:42:01,01:42:02,01:42:03,01:42:04,01:42:05,01:42:06,01:42:07,01:42:08,01:42:09,01:42:10,01:42:11,01:42:12,01:42:13,01:42:14,01:42:15,01:42:16,01:42:17,01:42:19,01:42:20,01:42:21,01:42:22,01:42:23,01:42:24,01:42:25,01:42:26,01:42:27,01:42:28,01:42:29,01:42:30,01:42:31,01:42:32,01:42:33,01:42:34,01:42:36,01:42:37,01:42:38,01:42:39,01:42:40,01:42:41,01:42:42,01:42:44,01:42:45,01:42:46,01:42:47,01:42:48,01:42:49,01:42:50,01:42:51,01:42:52,01:42:53,01:42:54,01:42:55,01:42:56,01:42:57,01:42:58,01:42:59,01:43:00,01:43:01,01:43:02,01:43:03,01:43:04,01:43:05,01:43:06,01:43:07,01:43:08,01:43:09,01:43:10,01:43:11,01:43:12,01:43:13,01:43:14,01:43:15,01:43:16,01:43:18,01:43:19,01:43:20,01:43:21,01:43:22,01:43:23,01:43:24,01:43:25,01:43:26,01:43:27,01:43:28,01:43:29,01:43:30,01:43:31,01:43:32,01:43:33,01:43:34,01:43:35,01:43:36,01:43:37,01:43:38,01:43:39,01:43:40,01:43:41,01:43:42,01:43:43,01:43:44,01:43:45,01:43:46,01:43:47,01:43:48,01:43:49,01:43:50,01:43:51,01:43:52,01:43:53,01:43:54,01:43:55,01:43:56,01:43:57,01:43:58,01:43:59,01:44:00,01:44:01,01:44:02,01:44:03,01:44:04,01:44:05,01:44:06,01:44:07,01:44:08,01:44:09,01:44:10,01:44:11,01:44:12,01:44:13,01:44:14,01:44:15,01:44:16,01:44:17,01:44:18,01:44:19,01:44:20,01:44:21,01:44:22,01:44:23,01:44:24,01:44:25,01:44:26,01:44:27,01:44:28,01:44:29,01:44:30,01:44:31,01:44:32,01:44:33,01:44:34,01:44:35,01:44:36,01:44:37,01:44:38,01:44:39,01:44:40,01:44:41,01:44:42,01:44:43,01:44:44,01:44:45,01:44:46,01:44:47,01:44:48,01:44:49,01:44:50,01:44:51,01:44:52,01:44:53,01:44:54,01:44:55,01:44:56,
192.168.0.6,01:17:28,01:18:15,01:18:16,01:18:20,01:19:17,01:19:18,01:22:39,01:22:58,01:22:59,01:23:04,01:23:05,01:23:06,01:23:11,01:23:12,01:23:13,01:31:18,01:31:19,
239.255.255.250,01:16:40,01:16:41,01:16:42,01:16:43,01:18:40,01:18:41,01:18:42,01:18:43,01:20:40,01:20:41,01:20:42,01:20:43,01:22:40,01:22:41,01:22:42,01:22:43,01:24:40,01:24:41,01:24:42,01:24:43,01:26:40,01:26:41,01:26:42,01:26:43,01:28:39,01:28:40,01:28:41,01:28:42,01:30:39,01:30:40,01:30:41,01:30:42,01:32:39,01:32:40,01:32:41,01:32:42,01:34:39,01:34:40,01:34:41,01:34:42,01:36:39,01:36:40,01:36:41,01:36:42,01:38:39,01:38:40,01:38:41,01:38:42,01:40:39,01:40:40,01:40:41,01:40:42,01:42:39,01:42:40,01:42:41,01:42:42,01:44:39,01:44:40,01:44:41,01:44:42,
224.0.0.251,01:16:40,01:18:56,01:19:43,01:20:13,01:20:43,01:21:13,01:21:43,01:23:06,01:29:14,01:29:44,01:29:58,01:29:59,01:30:01,01:30:05,01:30:14,01:30:44,01:31:05,01:31:14,01:32:14,01:39:16,01:39:46,01:40:16,01:40:46,01:41:16,01:41:46,
192.168.0.255,01:33:49,01:35:47,
